adv_impressions,spend,adv_thisday_conversions,cost,adv_clicks,rfi_thisday_conversions_click_through,rfi_thisday_conversions,device,date,line_item,tactic,line_item_id,tactic_id,publisher,campaign,views_source,clicks_source,conversions_source,thisday_conversions_source
2.922542125090052,0.011251787181596702,0,0.00789141320078966,1.5892857142857144,0,0,ANDROID_MOBILE,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AppNexus,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
21813.63831657354,83.97331480040064,0,26.03597703216106,10.445238095238096,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AppNexus,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
24.332700628870093,0.09368089742114986,0,0.01157649176350139,0,0,0,OTHER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AppNexus,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
1131.7876678483517,4.354284818918452,0,0.5331380000000001,0,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,"Google AdX","Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,3,NULL,NULL
8.770727752033006,0.03376730184532707,0,0.003960000000000002,0,0,0,OTHER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,"Google AdX","Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
38970.657891127055,150.0244313184614,0,21.665369000000002,16.184523809523807,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,"Google AdX","Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
5.881560747883084,0.022644008879349878,0,0.0012514877239150797,0,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,Smaato,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",2,0,NULL,NULL
7434.804874877684,28.62399876827908,0,4.629336422160264,4.6,0,0,COMPUTER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AOL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
29.115072944557255,0.11209303083654545,0,0.0168966550129534,0,0,0,OTHER,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AOL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
3.966050146555355,0.015269293064238118,0,0.006195988241472206,0,0,0,ANDROID_MOBILE,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AOL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
2.0288617685551245,0.007811117808937231,0,0.001245144026921454,0,0,0,ANDROID_TABLET,2015-05-10,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AOL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,3,NULL,NULL
